fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LINK_ID,ROAD_NM,START_ND_CD,START_ND_NM,START_ND_XY,END_ND_CD,END_ND_NM,END_ND_XY,DIST,SPD,IDX,XYLIST
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080028800,수유로,1080015303,수유사거리,127.0229982580287214_37.6361886528113985,1080014701,수유5동사무소,127.0196296035613130_37.6354694768000684,316.0,18.0,서행,127.0196296035613130_37.6354694768000684|127.0196618238943103_37.6354991334178237|127.0197320600272661_37.6355471748465007|127.0198055328148001_37.6355856679477725|127.0198680257195178_37.6356135068326125|127.0199653824943766_37.6356568765132451|127.0202420867677802_37.6357640222951773|127.0205825288630592_37.6358730997497020|127.0206347803766249_37.6358884735904198|127.0209615626878730_37.6359846213166023|127.0210525776655430_37.6360114000487229|127.0213979901811570_37.6361100853538346|127.0216445353368471_37.6361805232032367|127.0217730123288931_37.6362063490435546|127.0217867365767006_37.6362091078179262|127.0219302934594907_37.6362240303695188|127.0220706801763839_37.6362267612068706|127.0222776181497437_37.6362225021000967|127.0224141929671902_37.6362139761998264|127.0229012279700527_37.6361835709619328|127.0229982580287214_37.6361886528113985
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080028900,수유로,1080214400,수유동 143,127.0224248327344299_37.6363217629655793,1080015304,수유사거리,127.0229876277383028_37.6362964481573314,50.0,23.7,서행,127.0229876277383028_37.6362964481573314|127.0229020860330280_37.6362919683322943|127.0224248327344299_37.6363217629655793
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080029100,도봉로82길,1080015302,수유사거리,127.0231345500635882_37.6361957908305484,1080015203,수유시외버스정류소,127.0235736061376599_37.6361550867126198,42.0,11.0,정체,127.0235736061376599_37.6361550867126198|127.0235145314210854_37.6361122691585663|127.0232717727846534_37.6361373695695676|127.0231345500635882_37.6361957908305484
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030000,덕릉로41길,1080056400,번동 416-118,127.0276656701430369_37.6383417113699252,1080016203,번동 416-19,127.0274257118923913_37.6385046095529532,28.0,7.0,정체,127.0274257118923913_37.6385046095529532|127.0276656701430369_37.6383417113699252
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030200,한천로131길,1080016203,번동 416-19,127.0274257118923913_37.6385046095529532,1080015801,서울강북경찰서,127.0265402141837114_37.6374306750451026,143.0,7.0,정체,127.0265402141837114_37.6374306750451026|127.0266918623168522_37.6376924623126428|127.0268206522959247_37.6378868296333167|127.0269609021722204_37.6380660945815109|127.0273791837187218_37.6384682159555339|127.0274257118923913_37.6385046095529532
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030300,한천로131길,1080015804,서울강북경찰서,127.0264324979401351_37.6375031317895292,1080016204,번동 418-3,127.0273303726697804_37.6385816903498878,145.0,7.0,정체,127.0273303726697804_37.6385816903498878|127.0272788693371098_37.6385414054732266|127.0268503025075404_37.6381293941757562|127.0267026408067892_37.6379406569185022|127.0265698925462488_37.6377403159305146|127.0264324979401351_37.6375031317895292
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030600,한천로139길,1080091000,수유동 142,127.0247879820656038_37.6385298259940555,1080015902,한성빌딩,127.0229850488410364_37.6377056824230678,191.0,13.0,정체,127.0229850488410364_37.6377056824230678|127.0234677051405043_37.6377319368771239|127.0235267678141753_37.6377475797293712|127.0237756329887020_37.6379867161345629|127.0241969008081355_37.6382500965158187|127.0244024240663236_37.6383514825667049|127.0247039950171484_37.6385009283449250|127.0247879820656038_37.6385298259940555
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030800,한천로131길,1080016402,강북웨딩홀,127.0282279267782144_37.6390089170082121,1080016202,번동 417-18,127.0275246363479198_37.6385796093806704,78.0,10.0,정체,127.0275246363479198_37.6385796093806704|127.0275475902735991_37.6385965752124534|127.0279986243420751_37.6388609522476472|127.0282279267782144_37.6390089170082121
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080030900,한천로131길,1080016201,번동 418-3,127.0274320745246115_37.6386588024939144,1080016403,강북웨딩홀,127.0281210425953446_37.6390791820698425,77.0,18.0,서행,127.0281210425953446_37.6390791820698425|127.0279154104788688_37.6389464907444165|127.0274606942933957_37.6386799563932897|127.0274320745246115_37.6386588024939144
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080031700,노해로22길,1080017603,수유동 147,127.0234399674013446_37.6435776119042629,1080017702,원남빌딩,127.0227796397990403_37.6436374411399228,59.0,27.0,원활,127.0227796397990403_37.6436374411399228|127.0233264025382312_37.6435930200839692|127.0234399674013446_37.6435776119042629
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080031800,노해로22길,1080017701,원남빌딩,127.0228650113697171_37.6437391865908069,1080017604,수유동 605-77,127.0235544803541501_37.6436717552080538,61.0,42.0,원활,127.0235544803541501_37.6436717552080538|127.0233447680138283_37.6437002083349483|127.0228650113697171_37.6437391865908069
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080031900,노해로,1080017703,원남빌딩,127.0226179050192314_37.6436435751257079,1080017802,성일빌딩,127.0216586112420742_37.6437908797410401,88.0,4.0,정체,127.0216586112420742_37.6437908797410401|127.0217303154022375_37.6437988114114930|127.0221374868864217_37.6437973518002380|127.0221882192326888_37.6437864385601699|127.0224688583896295_37.6436690710073023|127.0225845057136382_37.6436444151185583|127.0226179050192314_37.6436435751257079
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1080032000,노해로,1080017801,성일빌딩,127.0215279269870052_37.6438855832635184,1080017704,원남빌딩,127.0227112002526297_37.6437494010203721,108.0,14.5,정체,127.0227112002526297_37.6437494010203721|127.0226045245666739_37.6437520842929914|127.0225187236848257_37.6437703762629639|127.0222382213104027_37.6438876871446908|127.0221558543603777_37.6439054051771507|127.0217212086632941_37.6439069627147660|127.0215279269870052_37.6438855832635184
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1090044400,도봉로,1090000702,우이교앞교차로,127.0311828397790350_37.6430569437685492,1080017101,강북구-도봉구,127.0309288510039636_37.6428226257850653,34.0,20.0,서행,127.0309288510039636_37.6428226257850653|127.0311828397790350_37.6430569437685492
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1090044500,도봉로,1080017102,강북구-도봉구,127.0308257491886792_37.6428931106192053,1090000703,우이교앞교차로,127.0310729519188158_37.6431211684896070,33.0,24.0,서행,127.0310729519188158_37.6431211684896070|127.0308257491886792_37.6428931106192053
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1090044600,한천로150길,1090000902,한일병원,127.0279685895414303_37.6450803801061440,1080018001,강북구-도봉구,127.0275077754502036_37.6450625164904054,45.0,27.0,원활,127.0275077754502036_37.6450625164904054|127.0276429361835682_37.6451401989281891|127.0276803680900457_37.6451498423920157|127.0277351194381907_37.6451384257800754|127.0279685895414303_37.6450803801061440
2026-09-04T06:42:24.849833+09:00,수유역,수유역,POI036,KEY_3,1090044700,한천로150길,1080018002,강북구-도봉구,127.0274281234246558_37.6451501418039811,1090000903,한일병원,127.0278597593353567_37.6452207179505223,42.0,15.0,서행,127.0278597593353567_37.6452207179505223|127.0277726737142103_37.6452423697628973|127.0276763386695364_37.6452624555106468|127.0275806464922255_37.6452378026752044|127.0274281234246558_37.6451501418039811
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010002301,소월로,1010155400,최소노드배치점,126.9760533414636114_37.5582497344554369,1010013803,숭례문앞교차로,126.9755809845113532_37.5605189064983307,262.0,21.0,서행,126.9755809845113532_37.5605189064983307|126.9757337889885065_37.5603525891795087|126.9757984686316661_37.5601874326070444|126.9757969708594061_37.5599997077910714|126.9757198667068110_37.5593373627741514|126.9757048763582503_37.5591937029204388|126.9757309859065373_37.5590497713064551|126.9757785893644524_37.5588840435687814|126.9759074328705282_37.5585745471584289|126.9759297486065890_37.5585209420058632|126.9759522152383795_37.5584716422248093|126.9760533414636114_37.5582497344554369
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010002402,소월로,1010013802,숭례문앞교차로,126.9757600351255320_37.5605071695408910,1010011100,숭례문,126.9758644071737450_37.5590694809368770,164.0,21.0,서행,126.9758644071737450_37.5590694809368770|126.9758414948468044_37.5591969276911115|126.9758551619603253_37.5593278985156402|126.9759327469906509_37.5599943665054212|126.9759344158917429_37.5602035603088922|126.9758567349293656_37.5604019178341417|126.9757600351255320_37.5605071695408910
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010002902,세종대로,1010088000,남대문로5가 84-15,126.9732159812998304_37.5579784751034964,1010011400,숭례문학당,126.9742665437086799_37.5591522019033732,160.0,23.0,서행,126.9742665437086799_37.5591522019033732|126.9738617088002712_37.5586999110099455|126.9732159812998304_37.5579784751034964
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010002903,세종대로,1010011400,숭례문학당,126.9742665437086799_37.5591522019033732,1010015502,숭례문앞,126.9748954449175216_37.5603663160010157,148.0,44.0,원활,126.9748954449175216_37.5603663160010157|126.9748468953437168_37.5603089259620049|126.9746855723265071_37.5601208840657534|126.9746137545376854_37.5599415792683970|126.9745483394273009_37.5596299211490319|126.9744734144699265_37.5594109852280340|126.9742665437086799_37.5591522019033732
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010003902,칠패로,1010012401,연세봉래빌딩,126.9728961137524550_37.5597716675716882,1010013504,서울태평로우체국,126.9737754401947001_37.5598470846353862,78.0,17.0,서행,126.9737754401947001_37.5598470846353862|126.9736091972524719_37.5598219183409583|126.9728961137524550_37.5597716675716882
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010004002,칠패로,1010013502,속성변화점,126.9740489449279721_37.5597823376631155,1010012402,속성변화점,126.9729080901224023_37.5596639686996383,102.0,32.0,원활,126.9729080901224023_37.5596639686996383|126.9736279176620428_37.5597146948757512|126.9738890961723428_37.5597566563457050|126.9740489449279721_37.5597823376631155
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005101,남대문로,1010013801,숭례문앞교차로,126.9756943412395600_37.5606249038699929,1010015000,숭례문,126.9764459331227329_37.5606350021971664,67.0,25.0,원활,126.9764459331227329_37.5606350021971664|126.9761770959942169_37.5605854916413975|126.9759176766868478_37.5605967861663927|126.9756943412395600_37.5606249038699929
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005201,남대문로,1010014800,숭례문,126.9764883666133954_37.5605318420117769,1010013802,숭례문앞교차로,126.9757600351255320_37.5605071695408910,65.0,27.0,원활,126.9757600351255320_37.5605071695408910|126.9759033237710781_37.5604891294319145|126.9761889274862341_37.5604766950548168|126.9764883666133954_37.5605318420117769
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005202,남대문로,1010105800,남대문로4가 24-1,126.9773600444245005_37.5608297698874694,1010014800,숭례문,126.9764883666133954_37.5605318420117769,84.0,23.5,서행,126.9764883666133954_37.5605318420117769|126.9773600444245005_37.5608297698874694
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005901,세종대로,1010015501,숭례문앞,126.9750008599633020_37.5604365486671696,1010013804,숭례문앞교차로,126.9755531451685755_37.5606249719220884,53.0,37.0,원활,126.9755531451685755_37.5606249719220884|126.9754028377394803_37.5605915921021847|126.9751366781808457_37.5605012366469282|126.9750008599633020_37.5604365486671696
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005902,세종대로,1010013804,숭례문앞교차로,126.9755531451685755_37.5606249719220884,1010017804,태평로2가 113-1,126.9759821545367657_37.5618238793823238,138.0,21.0,서행,126.9759821545367657_37.5618238793823238|126.9756910543935362_37.5610103756445426|126.9755531451685755_37.5606249719220884
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005904,세종대로,1010017809,소공동주민센터,126.9763214748840596_37.5626583872939435,1010021603,시청앞광장,126.9768324946201261_37.5639716881909536,153.0,40.0,원활,126.9768324946201261_37.5639716881909536|126.9764915927669620_37.5630734109549138|126.9763214748840596_37.5626583872939435
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010005905,세종대로,1010017805,태평로2가 280,126.9760218053088749_37.5619272971520815,1010017808,소공동주민센터,126.9762793420332230_37.5625555984382302,73.0,41.0,원활,126.9762793420332230_37.5625555984382302|126.9760218053088749_37.5619272971520815
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010006001,세종대로,1010015700,숭례문,126.9758216757282128_37.5609807560682611,1010013801,숭례문앞교차로,126.9756943412395600_37.5606249038699929,41.0,6.0,정체,126.9756943412395600_37.5606249038699929|126.9758216757282128_37.5609807560682611
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010006002,세종대로,1010021602,시청앞광장,126.9769689889781006_37.5639574810137518,1010015700,숭례문,126.9758216757282128_37.5609807560682611,346.0,20.0,서행,126.9758216757282128_37.5609807560682611|126.9761127772680140_37.5617942588954108|126.9761509252078469_37.5618937585952821|126.9764084629013752_37.5625220596037011|126.9764505959815182_37.5626248484352132|126.9766211792211692_37.5630410044178191|126.9769689889781006_37.5639574810137518
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010025000,세종대로5길,1010009801,청암빌딩,126.9717079416461587_37.5585466375375603,1010012202,숭례문학당,126.9742748764175104_37.5595190981504885,256.0,14.0,정체,126.9742748764175104_37.5595190981504885|126.9738902974027042_37.5594176881754152|126.9732580878187207_37.5590467827891743|126.9725988537744144_37.5587016101154347|126.9723765861687639_37.5586285243969087|126.9717079416461587_37.5585466375375603
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010025700,세종대로,1010011400,숭례문학당,126.9742665437086799_37.5591522019033732,1010012201,숭례문학당,126.9742810386167378_37.5594068263078924,28.0,23.0,서행,126.9742810386167378_37.5594068263078924|126.9742665437086799_37.5591522019033732
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010026600,세종대로,1010012202,숭례문학당,126.9742748764175104_37.5595190981504885,1010013502,속성변화점,126.9740489449279721_37.5597823376631155,38.0,15.0,서행,126.9740489449279721_37.5597823376631155|126.9741150100377496_37.5597678403268418|126.9741805117776181_37.5597165730551339|126.9742464328148515_37.5595997767984215|126.9742747291389691_37.5595199465246452|126.9742748764175104_37.5595190981504885
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010026800,남대문로,1010014800,숭례문,126.9764883666133954_37.5605318420117769,1010011100,숭례문,126.9758644071737450_37.5590694809368770,185.0,29.0,원활,126.9758644071737450_37.5590694809368770|126.9758795592592975_37.5591125336731508|126.9758641531054906_37.5591939851637946|126.9759578405099205_37.5599862959824407|126.9759704486266543_37.5601312860724406|126.9760507361714588_37.5602633560949499|126.9761537145355277_37.5603739896225477|126.9763022172343057_37.5604655608040190|126.9764279735615418_37.5605091608890334|126.9764883666133954_37.5605318420117769
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010028100,칠패로,1010013501,서울태평로우체국,126.9739368551684606_37.5598715198189694,1010015502,숭례문앞,126.9748954449175216_37.5603663160010157,104.0,21.0,서행,126.9748954449175216_37.5603663160010157|126.9747412413605190_37.5602379012476604|126.9745837444805971_37.5601125063439625|126.9743897378353950_37.5599922209763335|126.9741885345064247_37.5598987284625991|126.9739368551684606_37.5598715198189694
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010028800,남대문로,1010015700,숭례문,126.9758216757282128_37.5609807560682611,1010015000,숭례문,126.9764459331227329_37.5606350021971664,84.0,14.0,정체,126.9764459331227329_37.5606350021971664|126.9763771801474945_37.5606275849701134|126.9762640154305728_37.5606077628684645|126.9761188999622306_37.5606156137238472|126.9760253099623242_37.5606453934247568|126.9759279729758958_37.5606841119779062|126.9758493363337521_37.5607734919220704|126.9758081301075663_37.5608688386806833|126.9758216757282128_37.5609807560682611
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010029800,세종대로9길,1010016601,서울상공회의소,126.9739942067467524_37.5610861238427134,1010015501,숭례문앞,126.9750008599633020_37.5604365486671696,115.0,23.0,서행,126.9750008599633020_37.5604365486671696|126.9743374081002969_37.5608988908602583|126.9739942067467524_37.5610861238427134
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010030200,세종대로7길,1010013504,서울태평로우체국,126.9737754401947001_37.5598470846353862,1010017203,삼성공제회관,126.9723447378598280_37.5614351869967891,218.0,16.0,서행,126.9723447378598280_37.5614351869967891|126.9724426435651878_37.5613486396344527|126.9728287590755400_37.5609439824650480|126.9729870635557489_37.5607477483518011|126.9732909060755475_37.5603060974689171|126.9734911044854755_37.5600733096733634|126.9737754401947001_37.5598470846353862
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010030300,세종대로7길,1010017202,삼성공제회관,126.9724677288777457_37.5614880344311644,1010013501,서울태평로우체국,126.9739368551684606_37.5598715198189694,223.0,21.0,서행,126.9739368551684606_37.5598715198189694|126.9735960423329431_37.5601426793156890|126.9734067863791722_37.5603627440718739|126.9731039079903923_37.5608029953193991|126.9729401492897267_37.5610059894173247|126.9725473673189668_37.5614176353293558|126.9724677288777457_37.5614880344311644
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010030400,세종대로9길,1010015502,숭례문앞,126.9748954449175216_37.5603663160010157,1010016602,서울상공회의소,126.9739174290618422_37.5609969379700317,111.0,5.0,정체,126.9739174290618422_37.5609969379700317|126.9742539978041691_37.5608133230553776|126.9748954449175216_37.5603663160010157
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010032200,서소문로12길,1010018502,서소문교회,126.9747633700022931_37.5620674980203830,1010016601,서울상공회의소,126.9739942067467524_37.5610861238427134,128.0,19.0,서행,126.9739942067467524_37.5610861238427134|126.9744465436808554_37.5616737041432032|126.9747633700022931_37.5620674980203830
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010032300,서소문로12길,1010016604,서울상공회의소,126.9738808575842484_37.5611458069729096,1010018503,서소문교회,126.9746147466654236_37.5620832401554381,123.0,24.0,서행,126.9746147466654236_37.5620832401554381|126.9743314442682589_37.5617311132080829|126.9738808575842484_37.5611458069729096
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010032700,세종대로9길,1010016603,서울상공회의소,126.9738076756016198_37.5610547243624069,1010017202,삼성공제회관,126.9724677288777457_37.5614880344311644,168.0,19.0,서행,126.9724677288777457_37.5614880344311644|126.9731108178436614_37.5617726360549753|126.9731160404765689_37.5617715983951399|126.9734771479622708_37.5612521915043374|126.9735789952258358_37.5611711606731760|126.9738076756016198_37.5610547243624069
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010032800,세종대로9길,1010017201,삼성공제회관,126.9723774125475586_37.5615717687771919,1010016604,서울상공회의소,126.9738808575842484_37.5611458069729096,184.0,14.0,정체,126.9738808575842484_37.5611458069729096|126.9736645875834853_37.5612559239453319|126.9735867065820258_37.5613178870136366|126.9732062647113509_37.5618651036139326|126.9730916926246351_37.5618878772773002|126.9723774125475586_37.5615717687771919
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010033500,세종대로11길,1010017804,태평로2가 113-1,126.9759821545367657_37.5618238793823238,1010018502,서소문교회,126.9747633700022931_37.5620674980203830,111.0,18.0,서행,126.9747633700022931_37.5620674980203830|126.9748858706072667_37.5620545226508469|126.9749991336940695_37.5620338999985037|126.9753712299025068_37.5619661488297325|126.9759821545367657_37.5618238793823238
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010033600,세종대로11길,1010105500,태평로2가 252,126.9750294174586429_37.5621392977174651,1010017805,태평로2가 280,126.9760218053088749_37.5619272971520815,91.0,19.0,서행,126.9760218053088749_37.5619272971520815|126.9754054696340546_37.5620708256454421|126.9750294174586429_37.5621392977174651
2026-09-04T06:42:24.849833+09:00,숭례문,숭례문,POI131,KEY_4,1010035000,서소문로12길,1010020202,중앙일보사,126.9742502538365869_37.5631241528421853,1010018501,서소문교회,126.9747917025249961_37.5621735699209296,120.0,11.0,정체,126.9747917025249961_37.5621735699209296|126.9747501775862588_37.5625032287475307|126.9746651993805102_37.5625957455904143|126.9745466004009700_37.5626917899282518|126.9744603303331587_37.5627616532963344|126.9742502538365869_37.5631241528421853
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000000902,새문안로,1000008401,신문로1가141,126.9756642084840337_37.5702188245241615,1000009300,세종로208,126.9762005801091362_37.5702231750732523,47.0,46.0,원활,126.9762005801091362_37.5702231750732523|126.9756642084840337_37.5702188245241615
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000000903,새문안로,1000214200,세종대로사거리,126.9766244379145377_37.5702266110763219,1000009004,세종대로사거리,126.9769755542479714_37.5702294562480148,31.0,41.3,원활,126.9769755542479714_37.5702294562480148|126.9766244379145377_37.5702266110763219
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001002,새문안로,1000007600,주한요르단명예영사관,126.9762019638013300_37.5701150604124336,1000008402,신문로1가141,126.9756655929920299_37.5701107106503116,47.0,36.0,원활,126.9756655929920299_37.5701107106503116|126.9762019638013300_37.5701150604124336
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001003,새문안로,1000009003,세종대로사거리,126.9769600332011521_37.5701212054532618,1000007600,주한요르단명예영사관,126.9762019638013300_37.5701150604124336,67.0,37.0,원활,126.9762019638013300_37.5701150604124336|126.9766258211001428_37.5701184968726238|126.9769600332011521_37.5701212054532618
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001301,종로,1000009001,세종대로사거리,126.9771187019505163_37.5702314111293560,1000009700,종로1가1-3,126.9777559525715844_37.5702421551131351,56.0,28.0,원활,126.9777559525715844_37.5702421551131351|126.9771187019505163_37.5702314111293560
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001302,종로,1000009700,종로1가1-3,126.9777559525715844_37.5702421551131351,1000008804,광화문우체국,126.9784336631558119_37.5702494972367163,60.0,34.0,원활,126.9784336631558119_37.5702494972367163|126.9779432056922133_37.5702453112944994|126.9777559525715844_37.5702421551131351
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001401,종로,1000008000,동아일보사,126.9777588281918099_37.5701340596360964,1000009002,세종대로사거리,126.9770959172438580_37.5701228829325231,59.0,27.0,원활,126.9770959172438580_37.5701228829325231|126.9777588281918099_37.5701340596360964
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000001402,종로,1000008803,광화문우체국,126.9784351192109852_37.5701413844145975,1000008000,동아일보사,126.9777588281918099_37.5701340596360964,60.0,12.0,정체,126.9777588281918099_37.5701340596360964|126.9779453713088060_37.5701372048683524|126.9784351192109852_37.5701413844145975
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000003700,청계천로,1010034102,무교동사거리,126.9792256224440905_37.5689816845044717,1000002000,청계광장,126.9771060680401717_37.5690311929919076,188.0,10.0,정체,126.9771060680401717_37.5690311929919076|126.9774434053876035_37.5690828687536680|126.9775440319711919_37.5690924240737019|126.9777213322496863_37.5690924576651568|126.9792256224440905_37.5689816845044717
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000003801,청계천로,1000031000,청계광장,126.9770921904126482_37.5694157550093379,1000007002,동아일보사,126.9783460265061024_37.5693222473721278,111.0,27.0,원활,126.9783460265061024_37.5693222473721278|126.9773834142662849_37.5693879956262435|126.9770921904126482_37.5694157550093379
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000004101,세종대로21길,1010036201,청계광장,126.9769724776174371_37.5689758850454254,1010034202,속성변화점,126.9761089175425468_37.5690525772719468,77.0,25.0,원활,126.9761089175425468_37.5690525772719468|126.9762590231906501_37.5690173503827225|126.9766423549418590_37.5690116154256089|126.9767891468850252_37.5690047706819641|126.9769724776174371_37.5689758850454254
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000004201,세종대로21길,1010034201,속성변화점,126.9761701151880970_37.5691453161545397,1010036202,청계광장,126.9769681640981389_37.5690870395436463,71.0,19.0,서행,126.9769681640981389_37.5690870395436463|126.9768062997742106_37.5691122763363623|126.9766476039636132_37.5691196746613940|126.9762762102917009_37.5691252318358337|126.9761701151880970_37.5691453161545397
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000004202,세종대로21길,1010034502,조선일보본사,126.9758538003934376_37.5694432589816216,1010034201,속성변화점,126.9761701151880970_37.5691453161545397,44.0,28.0,원활,126.9761701151880970_37.5691453161545397|126.9759646865800136_37.5693016963708999|126.9759165276521173_37.5693486608578553|126.9758538003934376_37.5694432589816216
2026-09-04T06:42:24.849833+09:00,시의회 앞,시의회 앞,POI130,KEY_1,1000004203,세종대로21길,1000008402,신문로1가141,126.9756655929920299_37.5701107106503116,1010034501,조선일보본사,126.9758232836738614_37.5695216067234981,67.0,5.0,정체,126.9758232836738614_37.5695216067234981|126.9756655929920299_37.5701107106503116
